시도,시군구,읍면,도로명
대구광역시,동구,,아양로11길
대구광역시,동구,,신암남로23길
대구광역시,동구,,신암남로5길
대구광역시,동구,,동북로83길
대구광역시,동구,,아양로39길
대구광역시,동구,,아양로49길
대구광역시,동구,,신암남로30길
대구광역시,동구,,신암로18길
대구광역시,동구,,동북로72길
대구광역시,동구,,아양로22길
대구광역시,동구,,아양로27길
대구광역시,동구,,동대구로
대구광역시,동구,,아양로37길
대구광역시,동구,,효신로16길
대구광역시,동구,,동북로75길
대구광역시,동구,,아양로24길
대구광역시,동구,,신암북로7길
대구광역시,동구,,신암로14길
대구광역시,동구,,송라로24길
대구광역시,동구,,대현로
대구광역시,동구,,신암남로11길
대구광역시,동구,,동북로79길
대구광역시,동구,,동대구로99길
대구광역시,동구,,동북로77길
대구광역시,동구,,동북로73길
대구광역시,동구,,동북로71길
대구광역시,동구,,아양로35길
대구광역시,동구,,아양로21길
대구광역시,동구,,신암로12길
대구광역시,동구,,동부로15길
대구광역시,동구,,효신로
대구광역시,동구,,용진길
대구광역시,동구,,파계로120길
대구광역시,동구,,송라로6길
대구광역시,동구,,동부로30길
대구광역시,동구,,동부로
대구광역시,동구,,동대구로85길
대구광역시,동구,,동부로26길
대구광역시,동구,,동부로34길
대구광역시,동구,,화랑로3길
대구광역시,동구,,동부로21길
대구광역시,동구,,국채보상로165길
대구광역시,동구,,송라로3길
대구광역시,동구,,동대구로83길
대구광역시,동구,,국채보상로159길
대구광역시,동구,,장등로
대구광역시,동구,,동부로12길
대구광역시,동구,,국채보상로
대구광역시,동구,,동부로22길
대구광역시,동구,,국채보상로171길
대구광역시,동구,,동부로24길
대구광역시,동구,,동부로28길
대구광역시,동구,,화랑로11길
대구광역시,동구,,송라로16길
대구광역시,동구,,송라로13길
대구광역시,동구,,동부로5길
대구광역시,동구,,송라로2길
대구광역시,동구,,송라로11길
대구광역시,동구,,효신로5길
대구광역시,동구,,동부로19길
대구광역시,동구,,송라로10길
대구광역시,동구,,동부로32길
대구광역시,동구,,송라로12길
대구광역시,동구,,동부로16길
대구광역시,동구,,국채보상로155길
대구광역시,동구,,송라로14길
대구광역시,동구,,송라로7길
대구광역시,동구,,동부로6길
대구광역시,동구,,동부로3길
대구광역시,동구,,국채보상로163길
대구광역시,동구,,국채보상로161길
대구광역시,동구,,국채보상로157길
대구광역시,동구,,화랑로9길
대구광역시,동구,,신덕로5길
대구광역시,동구,,신평로28길
대구광역시,동구,,신덕로
대구광역시,동구,,신평로32길
대구광역시,동구,,신평로24길
대구광역시,동구,,신평로16길
대구광역시,동구,,신덕로6길
대구광역시,동구,,용계로5길
대구광역시,동구,,용계로1길
대구광역시,동구,,반야월로2길
대구광역시,동구,,용계로2길
대구광역시,동구,,신덕로2길
대구광역시,동구,,화랑로108길
대구광역시,동구,,용계로6길
대구광역시,동구,,반야월로1길
대구광역시,동구,,용계로
대구광역시,동구,,화랑로93길
대구광역시,동구,,화랑로99길
대구광역시,동구,,반야월로6길
대구광역시,동구,,용계로3길
대구광역시,동구,,화랑로100길
대구광역시,동구,,신평로22길
대구광역시,동구,,안심로7길
대구광역시,동구,,금호강변로9길
대구광역시,동구,,동화사2길
대구광역시,동구,,용천로30길
대구광역시,동구,,팔공산로185길
대구광역시,동구,,팔공산로168길
대구광역시,동구,,팔공산로199길
대구광역시,동구,,용천로49길
대구광역시,동구,,용천로50길
대구광역시,동구,,팔공산로198길
대구광역시,동구,,범안로
대구광역시,동구,,반야월북로2길
대구광역시,동구,,반야월북로12길
대구광역시,동구,,안심뉴타운로
대구광역시,동구,,안심뉴타운1로
대구광역시,동구,,안심뉴타운7로
대구광역시,동구,,율하동로17길
대구광역시,동구,,반야월로14길
대구광역시,동구,,율하동로21길
대구광역시,동구,,반야월로18길
대구광역시,동구,,율하동로19길
대구광역시,동구,,율하서로1길
대구광역시,동구,,반야월로16길
대구광역시,동구,,율하동로15길
대구광역시,동구,,반야월로20길
대구광역시,동구,,반야월로22길
대구광역시,동구,,율하동로8길
대구광역시,동구,,율하서로
대구광역시,동구,,율하서로3길
대구광역시,동구,,안심로16길
대구광역시,동구,,안심로22길
대구광역시,동구,,율하동로10길
대구광역시,동구,,율하동로12길
대구광역시,동구,,율하서로2길
대구광역시,동구,,금호강변로3길
대구광역시,동구,,동촌로2길
대구광역시,동구,,입석로1길
대구광역시,동구,,동촌로1길
대구광역시,동구,,공항로49길
대구광역시,동구,,동촌로3길
대구광역시,동구,,동촌로5길
대구광역시,동구,,아양로57길
대구광역시,동구,,입석로2길
대구광역시,동구,,아양로59길
대구광역시,동구,,파계로112길
대구광역시,동구,,파계로131길
대구광역시,동구,,파계로138길
대구광역시,동구,,파계로121길
대구광역시,동구,,파계로116길
대구광역시,동구,,파계로22길
대구광역시,동구,,파계로19길
대구광역시,동구,,파계로16길
대구광역시,동구,,동화천로77길
대구광역시,동구,,신숭겸길
대구광역시,동구,,팔공로91길
대구광역시,동구,,파계로6길
대구광역시,동구,,동화천로
대구광역시,동구,,동화천로70길
대구광역시,동구,,연경지묘로
대구광역시,동구,,팔공로101길
대구광역시,동구,,연경지묘로35길
대구광역시,동구,,동화천로72길
대구광역시,동구,,연경지묘로37길
대구광역시,동구,,동화천로74길
대구광역시,동구,,공항로47길
대구광역시,동구,,해동로7길
대구광역시,동구,,공항로56길
대구광역시,동구,,공항로50길
대구광역시,동구,,공항로52길
대구광역시,동구,,해동로3길
대구광역시,동구,,공항로45길
대구광역시,동구,,공항로53길
대구광역시,동구,,공항로54길
대구광역시,동구,,해동로5길
대구광역시,동구,,공항로55길
대구광역시,동구,,공항로51길
대구광역시,동구,,인산로
대구광역시,동구,,갓바위로12길
대구광역시,동구,,팔공로230길
대구광역시,동구,,팔공로260길
대구광역시,동구,,대구포항고속도로
대구광역시,동구,,당남길
대구광역시,동구,,도평로107길
대구광역시,동구,,도평로116길
대구광역시,동구,,효목로
대구광역시,동구,,화랑로37길
대구광역시,동구,,아양로46길
대구광역시,동구,,효목로9길
대구광역시,동구,,아양로52길
대구광역시,동구,,효동로3길
대구광역시,동구,,효동로1길
대구광역시,동구,,화랑로41길
대구광역시,동구,,효목로7길
대구광역시,동구,,화랑로39길
대구광역시,동구,,아양로42길
대구광역시,동구,,효목로1길
대구광역시,동구,,효신로8길
대구광역시,동구,,효동로16길
대구광역시,동구,,화랑로25길
대구광역시,동구,,효서로2길
대구광역시,동구,,아양로40길
대구광역시,동구,,효동로
대구광역시,동구,,효동로2길
대구광역시,동구,,화랑로27길
대구광역시,동구,,화랑로19길
대구광역시,동구,,아양로48길
대구광역시,동구,,아양로38길
대구광역시,동구,,효동로6길
대구광역시,동구,,효신로6길
대구광역시,동구,,효동로15길
대구광역시,동구,,효목로3길
대구광역시,동구,,효목로19길
대구광역시,동구,,아양로50길
대구광역시,동구,,효서로
대구광역시,동구,,화랑로29길
대구광역시,동구,,화랑로17길
대구광역시,동구,,효신로10길
대구광역시,동구,,효목로5길
대구광역시,동구,,효목로13길
대구광역시,동구,,화랑로35길
대구광역시,동구,,효목로21길
대구광역시,동구,,화랑로15길
대구광역시,동구,,효목로17길
대구광역시,북구,,검단로27길
대구광역시,북구,,검단동로
대구광역시,북구,,검단로31길
대구광역시,북구,,검단로
대구광역시,북구,,검단로41길
대구광역시,북구,,모산골길
대구광역시,북구,,검단로49길
대구광역시,북구,,검단공단로21길
대구광역시,북구,,검단북로
대구광역시,북구,,검단동로4길
대구광역시,북구,,검단북로27길
대구광역시,북구,,검단북로35길
대구광역시,북구,,검단북로11길
대구광역시,북구,,검단공단로
대구광역시,북구,,검단북로40길
대구광역시,북구,,검단북로41길
대구광역시,북구,,검단로46길
대구광역시,북구,,경부고속도로
대구광역시,북구,,검단북로29길
대구광역시,북구,,복현로
대구광역시,북구,,검단동로8길
대구광역시,북구,,검단공단로17길
대구광역시,북구,,유통단지로7길
대구광역시,북구,,칠성남로
대구광역시,북구,,고성로34길
대구광역시,북구,,고성북로
대구광역시,북구,,고성로
대구광역시,북구,,고성로28길
대구광역시,북구,,고성로32길
대구광역시,북구,,원대로
대구광역시,북구,,칠성남로2길
대구광역시,북구,,침산로
대구광역시,북구,,옥산로
대구광역시,북구,,고성로37길
대구광역시,북구,,고성북로10길
대구광역시,북구,,고성북로6길
대구광역시,북구,,고성로31길
대구광역시,북구,,고성로35길
대구광역시,북구,,고성로33길
대구광역시,북구,,칠곡중앙대로91길
대구광역시,북구,,칠곡중앙대로95길
대구광역시,북구,,관음중앙로
대구광역시,북구,,칠곡중앙대로99길
대구광역시,북구,,관음동로
대구광역시,북구,,관음동로17길
대구광역시,북구,,관음로
대구광역시,북구,,칠곡중앙대로105길
대구광역시,북구,,구암로
대구광역시,북구,,관음중앙로17길
대구광역시,북구,,관음중앙로21길
대구광역시,북구,,관음동로9길
대구광역시,북구,,관음동로13길
대구광역시,북구,,관음동로31길
대구광역시,북구,,관음중앙로22길
대구광역시,북구,,관음중앙로13길
대구광역시,북구,,관음동로15길
대구광역시,북구,,관음중앙로9길
대구광역시,북구,,관음중앙로11길
대구광역시,북구,,관음중앙로28길
대구광역시,북구,,관음중앙로7길
대구광역시,북구,,관음중앙로25길
대구광역시,북구,,칠곡중앙대로
대구광역시,북구,,양지마을길
대구광역시,북구,,학정로42길
대구광역시,북구,,학정로48길
대구광역시,북구,,구암로60길
대구광역시,북구,,동암로38길
대구광역시,북구,,학정로
대구광역시,북구,,구암로50길
대구광역시,북구,,태암남로
대구광역시,북구,,태암로18길
대구광역시,북구,,구암로42길
대구광역시,북구,,팔거천동로4길
대구광역시,북구,,태암남로9길
대구광역시,북구,,구암로54길
대구광역시,북구,,구암로39길
대구광역시,북구,,태암남로11길
대구광역시,북구,,팔거천동로
대구광역시,북구,,팔거천동로2길
대구광역시,북구,,구암로65길
대구광역시,북구,,구암로32길
대구광역시,북구,,태암로
대구광역시,북구,,동암로
대구광역시,북구,,구암로41길
대구광역시,북구,,구암로49길
대구광역시,북구,,구암로43길
대구광역시,북구,,구암서로
대구광역시,북구,,대천로
대구광역시,북구,,솟골길
대구광역시,북구,,도남길
대구광역시,북구,,학남로15길
대구광역시,북구,,학남로
대구광역시,북구,,구리로34길
대구광역시,북구,,구리로
대구광역시,북구,,도남중앙로7길
대구광역시,북구,,도남중앙로8길
대구광역시,북구,,학정동로
대구광역시,북구,,도남중앙로
대구광역시,북구,,학남로17길
대구광역시,북구,,구리로38길
대구광역시,북구,,골밭실길
대구광역시,북구,,호국로
대구광역시,북구,,구리로36길
대구광역시,북구,,동암로37길
대구광역시,북구,,도남중앙로10길
대구광역시,북구,,사수로70길
대구광역시,북구,,한강로8길
대구광역시,북구,,사수로
대구광역시,북구,,사수로72길
대구광역시,북구,,문주길
대구광역시,북구,,한강로7길
대구광역시,북구,,한강로
대구광역시,북구,,서재로
대구광역시,북구,,부엉길
대구광역시,북구,,노곡로
대구광역시,북구,,노곡로8길
대구광역시,북구,,노곡로5길
대구광역시,북구,,노곡로3길
대구광역시,북구,,작원1길
대구광역시,북구,,노곡로1길
대구광역시,북구,,노곡로4길
대구광역시,북구,,조야로5길
대구광역시,북구,,침산남로7길
대구광역시,북구,,오봉로2길
대구광역시,북구,,침산남로
대구광역시,북구,,옥산로9길
대구광역시,북구,,원대로19길
대구광역시,북구,,옥산로3길
대구광역시,북구,,오봉로6길
대구광역시,북구,,옥산로5길
대구광역시,북구,,침산남로9길
대구광역시,북구,,오봉로
대구광역시,북구,,침산남로13길
대구광역시,북구,,원대로25길
대구광역시,북구,,오봉로10길
대구광역시,북구,,옥산로7길
대구광역시,북구,,원대로21길
대구광역시,북구,,원대로23길
대구광역시,북구,,팔달로41길
대구광역시,북구,,노원동로6길
대구광역시,북구,,노원동로12길
대구광역시,북구,,팔달로37길
대구광역시,북구,,오봉로7길
대구광역시,북구,,노원동로
대구광역시,북구,,노원로10길
대구광역시,북구,,오봉로3길
대구광역시,북구,,팔달로
대구광역시,북구,,팔달로35길
대구광역시,북구,,노원동로8길
대구광역시,북구,,팔달로45길
대구광역시,북구,,노원로16길
대구광역시,북구,,오봉로1길
대구광역시,북구,,노원로25길
대구광역시,북구,,노원로
대구광역시,북구,,팔달로27길
대구광역시,북구,,3공단로14길
대구광역시,북구,,팔달북로18길
대구광역시,북구,,3공단로
대구광역시,북구,,팔달북로8길
대구광역시,북구,,팔달북로
대구광역시,북구,,노원로9길
대구광역시,북구,,팔달로1길
대구광역시,북구,,노원로23길
대구광역시,북구,,3공단로47길
대구광역시,북구,,팔달로7길
대구광역시,북구,,팔달북로3길
대구광역시,북구,,팔달로17길
대구광역시,북구,,팔달북로15길
대구광역시,북구,,노원로21길
대구광역시,북구,,팔달북로2길
대구광역시,북구,,노원로1길
대구광역시,북구,,노원동로3길
대구광역시,북구,,3공단로33길
대구광역시,북구,,3공단로25길
대구광역시,북구,,3공단로27길
대구광역시,북구,,팔달로13길
대구광역시,북구,,팔달로33길
대구광역시,북구,,3공단로41길
대구광역시,북구,,노원로17길
대구광역시,북구,,노원로26길
대구광역시,북구,,팔달북로11길
대구광역시,북구,,노원동로7길
대구광역시,북구,,3공단로10길
대구광역시,북구,,노원동로11길
대구광역시,북구,,오봉로21길
대구광역시,북구,,3공단로43길
대구광역시,북구,,팔달북로7길
대구광역시,북구,,3공단로44길
대구광역시,북구,,3공단로48길
대구광역시,북구,,대현로19길
대구광역시,북구,,경대로5길
대구광역시,북구,,경대로7길
대구광역시,북구,,대현로
대구광역시,북구,,신암로
대구광역시,북구,,대현로3길
대구광역시,북구,,대현로9길
대구광역시,북구,,대현남로9길
대구광역시,북구,,대현남로서4길
대구광역시,북구,,대현로21길
대구광역시,북구,,대현남로6길
대구광역시,북구,,대현로서15길
대구광역시,북구,,대현남로10길
대구광역시,북구,,대현남로2길
대구광역시,북구,,대현남로
대구광역시,북구,,신천동로
대구광역시,북구,,경대로
대구광역시,북구,,신천동로148길
대구광역시,북구,,대현로15길
대구광역시,북구,,대현로17길
대구광역시,북구,,대현로13길
대구광역시,북구,,신천동로146길
대구광역시,북구,,대현로16길
대구광역시,북구,,대현로14길
대구광역시,북구,,대현남로8길
대구광역시,북구,,대현로10길
대구광역시,북구,,대현남로5길
대구광역시,북구,,대현로20길
대구광역시,북구,,대현남로4길
대구광역시,북구,,동변로16길
대구광역시,북구,,동변로24길
대구광역시,북구,,동변로
대구광역시,북구,,동변로20길
대구광역시,북구,,동변로14길
대구광역시,북구,,동변로15길
대구광역시,북구,,동변로18길
대구광역시,북구,,화담길
대구광역시,북구,,동변로23길
대구광역시,북구,,동변로13길
대구광역시,북구,,팔거천동로26길
대구광역시,북구,,대천로18길
대구광역시,북구,,동천로
대구광역시,북구,,팔거천동로34길
대구광역시,북구,,동천로23길
대구광역시,북구,,대천로17길
대구광역시,북구,,동암로12길
대구광역시,북구,,동천로24길
대구광역시,북구,,팔거천동로24길
대구광역시,북구,,칠곡중앙대로136길
대구광역시,북구,,동호길
대구광역시,북구,,동호안길
대구광역시,북구,,호국로176길
대구광역시,북구,,구리로1길
대구광역시,북구,,구리로7길
대구광역시,북구,,호국로184길
대구광역시,북구,,매천로동17길
대구광역시,북구,,매천로17길
대구광역시,북구,,매천로18길
대구광역시,북구,,매천로37길
대구광역시,북구,,매천로
대구광역시,북구,,매전로4길
대구광역시,북구,,매천로21길
대구광역시,북구,,매천로25길
대구광역시,북구,,매천로15길
대구광역시,북구,,매천로8길
대구광역시,북구,,매전로
대구광역시,북구,,경대로23길
대구광역시,북구,,경진로남1길
대구광역시,북구,,경대로서19길
대구광역시,북구,,복현로34길
대구광역시,북구,,대학로
대구광역시,북구,,공항로
대구광역시,북구,,경진로
대구광역시,북구,,복현로2길
대구광역시,북구,,복현로20길
대구광역시,북구,,동북로55길
대구광역시,북구,,경대로19길
대구광역시,북구,,경진로4길
대구광역시,북구,,경진로1길
대구광역시,북구,,동북로
대구광역시,북구,,공항로15길
대구광역시,북구,,복현로8길
대구광역시,북구,,경대로17길
대구광역시,북구,,경진로8길
대구광역시,북구,,동북로57길
대구광역시,북구,,경진로12길
대구광역시,북구,,공항로5길
대구광역시,북구,,경대로27길
대구광역시,북구,,복현로북2길
대구광역시,북구,,동북로65길
대구광역시,북구,,동북로61길
대구광역시,북구,,동북로53길
대구광역시,북구,,복현로36길
대구광역시,북구,,동북로52길
대구광역시,북구,,동북로58길
대구광역시,북구,,동북로50길
대구광역시,북구,,동북로71길
대구광역시,북구,,한강로6길
대구광역시,북구,,내곡로
대구광역시,북구,,한강로4길
대구광역시,북구,,한강로2길
대구광역시,북구,,연암공원로13길
대구광역시,북구,,대불로
대구광역시,북구,,대구체육관로11길
대구광역시,북구,,대동로4길
대구광역시,북구,,동북로서37길
대구광역시,북구,,연암로42길
대구광역시,북구,,대학로9길
대구광역시,북구,,유통단지로
대구광역시,북구,,동북로28길
대구광역시,북구,,동북로31길
대구광역시,북구,,산격로14길
대구광역시,북구,,산격로
대구광역시,북구,,대동로9길
대구광역시,북구,,동북로26길
대구광역시,북구,,연암공원로32길
대구광역시,북구,,연암공원로
대구광역시,북구,,산격로11길
대구광역시,북구,,연암로4길
대구광역시,북구,,대학로13길
대구광역시,북구,,연암공원로20길
대구광역시,북구,,대동로3길
대구광역시,북구,,대학로17길
대구광역시,북구,,연암공원로14길
대구광역시,북구,,산격로10길
대구광역시,북구,,대학로25길
대구광역시,북구,,유통단지로3길
대구광역시,북구,,산격로6길
대구광역시,북구,,대불서길
대구광역시,북구,,연암로12길
대구광역시,북구,,유통단지로13길
대구광역시,북구,,산격로19길
대구광역시,북구,,유통단지로8길
대구광역시,북구,,연암로36길
대구광역시,북구,,대동로1길
대구광역시,북구,,연암로25길
대구광역시,북구,,연암로28길
대구광역시,북구,,동북로37길
대구광역시,북구,,대학로15길
대구광역시,북구,,연암공원로17길
대구광역시,북구,,연암로
대구광역시,북구,,대동로8길
대구광역시,북구,,연암공원로5길
대구광역시,북구,,대구체육관로12길
대구광역시,북구,,대동로
대구광역시,북구,,산격로1길
대구광역시,북구,,대학로23길
대구광역시,북구,,대구체육관로
대구광역시,북구,,연암로26길
대구광역시,북구,,대동로6길
대구광역시,북구,,동북로36길
대구광역시,북구,,대동로10길
대구광역시,북구,,대동로5길
대구광역시,북구,,연암공원로1길
대구광역시,북구,,검단북로2길
대구광역시,북구,,대구체육관로10길
대구광역시,북구,,연암공원로30길
대구광역시,북구,,산격로13길
대구광역시,북구,,산격로북9길
대구광역시,북구,,대불로5길
대구광역시,북구,,대구체육관로8길
대구광역시,북구,,연암공원로7길
대구광역시,북구,,산격로서9길
대구광역시,북구,,대구체육관로2길
대구광역시,북구,,연암로31길
대구광역시,북구,,산격로8길
대구광역시,북구,,연암로2길
대구광역시,북구,,연암로35길
대구광역시,북구,,대구체육관로9길
대구광역시,북구,,연암로22길
대구광역시,북구,,유통단지로24길
대구광역시,북구,,연암로32길
대구광역시,북구,,연암로33길
대구광역시,북구,,연암공원로6길
대구광역시,북구,,연암공원로12길
대구광역시,북구,,연암공원로11길
대구광역시,북구,,연암공원로8길
대구광역시,북구,,대구체육관로4길
대구광역시,북구,,산격로9길
대구광역시,북구,,연암공원로10길
대구광역시,북구,,산격로17길
대구광역시,북구,,연암공원로28길
대구광역시,북구,,호국로3길
대구광역시,북구,,유통단지로21길
대구광역시,북구,,연암로34길
대구광역시,북구,,연암공원로15길
대구광역시,북구,,엑스코로
대구광역시,북구,,유통단지로14길
대구광역시,북구,,호국로43길
대구광역시,북구,,서변로3길
대구광역시,북구,,도곡길
대구광역시,북구,,호국로51길
대구광역시,북구,,이곡길
대구광역시,북구,,환성정길
대구광역시,북구,,망월길
대구광역시,북구,,고촌길
대구광역시,북구,,동화천로
대구광역시,북구,,동화천로27길
대구광역시,북구,,호국로57길
대구광역시,북구,,조야로2길
대구광역시,북구,,호국로39길
대구광역시,북구,,서변남로
대구광역시,북구,,서변로9길
대구광역시,북구,,서변로
대구광역시,북구,,서변로21길
대구광역시,북구,,서변로23길
대구광역시,북구,,연경중앙로8길
대구광역시,북구,,연경중앙로2길
대구광역시,북구,,동화천로55길
대구광역시,북구,,연경중앙로6길
대구광역시,북구,,연경중앙로11길
대구광역시,북구,,동화천로57길
대구광역시,북구,,태봉길
대구광역시,북구,,연경중앙로
대구광역시,북구,,동화천로59길
대구광역시,북구,,연경지묘로
대구광역시,북구,,대구외곽순환고속도로
대구광역시,북구,,도덕길
대구광역시,북구,,연경중앙로4길
대구광역시,북구,,연경중앙로1길
대구광역시,북구,,동화천로56길
대구광역시,북구,,연경중앙로3길
대구광역시,북구,,연경길
대구광역시,북구,,칠곡중앙대로126길
대구광역시,북구,,팔거천서로
대구광역시,북구,,칠곡중앙대로125길
대구광역시,북구,,칠곡중앙대로116길
대구광역시,북구,,관음동로32길
대구광역시,북구,,중앙고속도로
대구광역시,북구,,칠곡중앙대로110길
대구광역시,북구,,대천로9길
대구광역시,북구,,대천로7길
대구광역시,북구,,팔거천서로35길
대구광역시,북구,,동암로7길
대구광역시,북구,,칠곡중앙대로108길
대구광역시,북구,,칠곡중앙대로129길
대구광역시,북구,,구암로15길
대구광역시,북구,,칠곡중앙대로86길
대구광역시,북구,,칠곡중앙대로114길
대구광역시,북구,,관음중앙로33길
대구광역시,북구,,관음중앙로34길
대구광역시,북구,,칠곡중앙대로115길
대구광역시,북구,,칠곡중앙대로128길
대구광역시,북구,,칠곡중앙대로118길
대구광역시,북구,,구암로17길
대구광역시,북구,,구암로21길
대구광역시,북구,,관음중앙로29길
대구광역시,북구,,관음중앙로32길
대구광역시,북구,,조야로
대구광역시,북구,,조야로12길
대구광역시,북구,,조야로14길
대구광역시,북구,,조야로7길
대구광역시,북구,,조야로8길
대구광역시,북구,,조야로10길
대구광역시,북구,,칠성시장로3길
대구광역시,북구,,칠성시장로5길
대구광역시,북구,,칠성시장로
대구광역시,북구,,칠성시장로7길
대구광역시,북구,,칠성시장로1길
대구광역시,북구,,칠성남로41길
대구광역시,북구,,칠성남로43길
대구광역시,북구,,칠성로
대구광역시,북구,,칠성가구시장로2길
대구광역시,북구,,칠성가구시장로
대구광역시,북구,,공평로
대구광역시,북구,,칠성시장로9길
대구광역시,북구,,칠성남로37길
대구광역시,북구,,칠성남로31길
대구광역시,북구,,칠성로15길
대구광역시,북구,,칠성남로15길
대구광역시,북구,,칠성남로35길
대구광역시,북구,,칠성로17길
대구광역시,북구,,칠성로19길
대구광역시,북구,,칠성로동19길
대구광역시,북구,,칠성남로16길
대구광역시,북구,,중앙대로
대구광역시,북구,,칠성남로30길
대구광역시,북구,,칠성남로26길
대구광역시,북구,,칠성남로38길
대구광역시,북구,,칠성남로27길
대구광역시,북구,,칠성남로29길
대구광역시,북구,,호암로
대구광역시,북구,,칠성시장로11길
대구광역시,북구,,칠성시장로13길
대구광역시,북구,,칠성시장로23길
대구광역시,북구,,칠성남로20길
대구광역시,북구,,중앙대로105길
대구광역시,북구,,칠성남로36길
대구광역시,북구,,칠성남로25길
대구광역시,북구,,칠성로5길
대구광역시,북구,,칠성로1길
대구광역시,북구,,중앙대로106길
대구광역시,북구,,옥산로17길
대구광역시,북구,,칠성남로22길
대구광역시,북구,,침산로21길
대구광역시,북구,,태평로
대구광역시,북구,,오봉로24길
대구광역시,북구,,성북로5길
대구광역시,북구,,침산남로37길
대구광역시,북구,,성북로
대구광역시,북구,,침산남로서9길
대구광역시,북구,,노원로37길
대구광역시,북구,,침산로48길
대구광역시,북구,,침산로40길
대구광역시,북구,,침산로67길
대구광역시,북구,,노원로42길
대구광역시,북구,,노원로40길
대구광역시,북구,,노원로48길
대구광역시,북구,,노원로동39길
대구광역시,북구,,성북로1길
대구광역시,북구,,노원로57길
대구광역시,북구,,오봉로22길
대구광역시,북구,,침산로32길
대구광역시,북구,,성북로9길
대구광역시,북구,,칠성시장로25길
대구광역시,북구,,침산남로31길
대구광역시,북구,,성북로15길
대구광역시,북구,,노원로39길
대구광역시,북구,,오봉로16길
대구광역시,북구,,노원로47길
대구광역시,북구,,침산로54길
대구광역시,북구,,침산남로44길
대구광역시,북구,,침산로38길
대구광역시,북구,,침산로52길
대구광역시,북구,,오봉로18길
대구광역시,북구,,침산남로19길
대구광역시,북구,,침산남로39길
대구광역시,북구,,침산남로32길
대구광역시,북구,,침산로46길
대구광역시,북구,,침산로42길
대구광역시,북구,,오봉로36길
대구광역시,북구,,침산남로42길
대구광역시,북구,,침산남로46길
대구광역시,북구,,중앙대로118길
대구광역시,북구,,중앙대로114길
대구광역시,북구,,성북로13길
대구광역시,북구,,중앙대로123길
대구광역시,북구,,침산로22길
대구광역시,북구,,학정로7길
대구광역시,북구,,학정로9길
대구광역시,북구,,태전로3길
대구광역시,북구,,칠곡중앙대로63길
대구광역시,북구,,태암로6길
대구광역시,북구,,태전로1길
대구광역시,북구,,학정로13길
대구광역시,북구,,칠곡중앙대로52길
대구광역시,북구,,칠곡중앙대로75길
대구광역시,북구,,태전로
대구광역시,북구,,태전로15길
대구광역시,북구,,영송로
대구광역시,북구,,구암로22길
대구광역시,북구,,태전로13길
대구광역시,북구,,태전로7길
대구광역시,북구,,칠곡중앙대로51길
대구광역시,북구,,태전로19길
대구광역시,북구,,구암로16길
대구광역시,북구,,칠곡중앙대로53길
대구광역시,북구,,칠곡중앙대로43길
대구광역시,북구,,칠곡중앙대로54길
대구광역시,북구,,칠곡중앙대로73길
대구광역시,북구,,태전로6길
대구광역시,북구,,칠곡중앙대로북53길
대구광역시,북구,,칠곡중앙대로42길
대구광역시,북구,,칠곡중앙대로46길
대구광역시,북구,,학정로1길
대구광역시,북구,,칠곡중앙대로55길
대구광역시,북구,,칠곡중앙대로69길
대구광역시,북구,,칠곡중앙대로80길
대구광역시,북구,,태암로2길
대구광역시,북구,,태암로4길
대구광역시,북구,,칠곡중앙대로45길
대구광역시,북구,,칠곡중앙대로71길
대구광역시,북구,,칠곡중앙대로77길
대구광역시,북구,,칠곡중앙대로65길
대구광역시,북구,,태암로1길
대구광역시,북구,,태암남로1길
대구광역시,북구,,태암로3길
대구광역시,북구,,태전로9길
대구광역시,북구,,태암로5길
대구광역시,북구,,낙산로
대구광역시,북구,,칠곡중앙대로67길
대구광역시,북구,,작원길
대구광역시,북구,,장태실1길
대구광역시,북구,,작원2길
대구광역시,북구,,매천로2길
대구광역시,북구,,장태실2길
대구광역시,북구,,장태실길
대구광역시,북구,,학남로3길
대구광역시,북구,,학정로106길
대구광역시,북구,,노본길
대구광역시,북구,,주좌길
대구광역시,북구,,학정로109길
대구광역시,북구,,학남로1길
대구광역시,북구,,학정동로13길
대구광역시,북구,,학정로110길
대구광역시,서구,,평리로42길
대구광역시,서구,,통학로
대구광역시,서구,,달구벌대로377길
대구광역시,서구,,달구벌대로
대구광역시,서구,,서대구로3길
대구광역시,서구,,서대구로11길
대구광역시,서구,,큰장로15길
대구광역시,서구,,큰장로
대구광역시,서구,,평리로
대구광역시,서구,,큰장로9길
대구광역시,서구,,달구벌대로337길
대구광역시,서구,,서대구로8길
대구광역시,서구,,달서로5길
대구광역시,서구,,큰장로25길
대구광역시,서구,,서대구로6길
대구광역시,서구,,달구벌대로357길
대구광역시,서구,,당산로
대구광역시,서구,,서대구로
대구광역시,서구,,달구벌대로371길
대구광역시,서구,,서대구로2길
대구광역시,서구,,평리로50길
대구광역시,서구,,달서로9길
대구광역시,서구,,큰장로13길
대구광역시,서구,,달구벌대로361길
대구광역시,서구,,국채보상로
대구광역시,서구,,달서로
대구광역시,서구,,평리로54길
대구광역시,서구,,달서로5안길
대구광역시,서구,,큰장로11길
대구광역시,서구,,달서로6길
대구광역시,서구,,큰장로19길
대구광역시,서구,,통학로2길
대구광역시,서구,,달구벌대로377안길
대구광역시,서구,,달구벌대로373길
대구광역시,서구,,서대구로7길
대구광역시,서구,,달서로12길
